x_POP20,School Name,school_id,district,county,school_type,grades_served,year,y_chronic_abs,y_ela_prof,y_grad_4yr,y_math_prof,x_ap_coursework,x_attendance_rate,x_dropout_rate,x_enrollment,x_mobility_rate,x_pct_asian,x_pct_black,x_pct_el,x_pct_hispanic,x_pct_homeless,x_pct_iep,x_pct_low_income,x_pct_white,x_suspension_rate,x_teacher_attendance,x_teacher_retention,x_n_black,x_n_white,x_n_hispanic,x_n_low_income,x_county_enrollment,x_county_n_black,x_county_n_white,x_county_n_hispanic,x_county_n_low_income,x_pct_black_school,x_pct_white_school,x_pct_hispanic_school,x_pct_low_income_school,x_pct_black_county,x_pct_white_county,x_pct_hispanic_county,x_pct_low_income_county,x_rr_black,x_rr_white,x_rr_hispanic,x_rr_low_income,x_exp_black_white,x_exp_white_black,x_exp_black_hisp,x_exp_hisp_white,x_median_hh_income,x_total_n_hh,x_hh_under_0.5_pov,x_hh_between_0.5_0.74_pov,x_hh_between_0.75_0.99_pov,x_hh_between_1.00_to_1.24_pov,x_hh_between_1.25_to_1.49_pov,x_hh_between_1.50_to_1.74_pov,x_hh_between_1.75_to_1.84_pov,x_hh_between_1.85_to_1.99_pov,x_hh_between_2.00_to_2.99_pov,x_hh_between_3.00_to_3.99_pov,x_hh_between_4.00_to_4.99_pov,x_hh_between_5.00_and_over_pov,x_pov_share_under_1_00,x_Urban,x_LILATracts_1And10,x_LILATracts_halfAnd10,x_LILATracts_1And20,x_LILATracts_Vehicle,x_LowIncomeTracts,x_LA1and10,x_LAhalfand10,x_LA1and20,x_transport_length
3319.0,Evanston Twp High School,05-016-2020-17-0001,Evanston Twp HSD 202,Cook,HIGH SCHOOL,Grade 9 - 12,2016,11.7,37.4,89.4,0.8,,95.3,0.8,3322.0,4.9,5.0,30.4,3.6,17.5,5.0,13.3,39.9,43.3,,68.8,92.5,1010.0,1438.0,581.0,1325,202153.0,53396,60264,72076,118333,0.3040337146297411,0.4328717639975918,0.174894641782059,0.3988561107766405,0.264136569825825,0.2981108368414023,0.3565418272298704,0.5853635612630038,1.1510474101720365,1.452049742921233,0.4905305028049361,0.6813818576545022,0.1066170185643859,0.0944663866199382,0.2069650254611393,0.1940595781219788,68460.0,789.0,0.0,41.0,37.0,16.0,39.0,5.0,0.0,0.0,184.0,83.0,58.0,326.0,0.098859316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40147.42776178445
3319.0,Evanston Twp High School,05-016-2020-17-0001,Evanston Twp HSD 202,Cook,HIGH SCHOOL,Grade 9 - 12,2017,12.6,58.2,93.2,54.7,,94.9,0.6,3285.0,7.4,5.6,29.4,4.2,18.0,5.0,12.1,40.5,44.1,,55.5,90.7,966.0,1449.0,591.0,1330,214388.0,58760,58066,79985,127304,0.2940639269406392,0.4410958904109589,0.1799086757990867,0.4048706240487062,0.2740825046177957,0.2708453831371158,0.373085247308618,0.5938018918969346,1.0729029470549656,1.6285892906937738,0.4822186808428407,0.6818277771990984,0.0885391420434177,0.0895973545012783,0.2066841625420575,0.1723357526494848,87889.0,802.0,0.0,45.0,37.0,26.0,22.0,12.0,0.0,0.0,119.0,113.0,62.0,366.0,0.1022443890274314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40147.42776178445
3319.0,Evanston Twp High School,05-016-2020-17-0001,Evanston Twp HSD 202,Cook,HIGH SCHOOL,Grade 9 - 12,2018,12.9,55.6,92.3,51.6,,97.2,0.7,3459.0,7.8,5.7,27.6,4.6,18.4,4.8,11.6,38.4,45.4,,,91.5,955.0,1570.0,636.0,1328,214766.0,57263,56658,82313,126859,0.2760913558832032,0.4538884070540618,0.1838681699913269,0.3839259901705695,0.2666297272380172,0.2638127077842861,0.3832683013139882,0.5906847452576293,1.035486023044759,1.720494857378881,0.4797374824919189,0.6499676743863071,0.0872446748512875,0.0881762825374929,0.2123159481935363,0.1695663145545076,90625.0,772.0,0.0,63.0,13.0,29.0,37.0,12.0,0.0,10.0,90.0,85.0,51.0,382.0,0.098445596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40147.42776178445
3319.0,Evanston Twp High School,05-016-2020-17-0001,Evanston Twp HSD 202,Cook,HIGH SCHOOL,Grade 9 - 12,2019,24.3,52.1,92.0,49.4,977.0,91.5,2.6,3514.0,9.3,5.6,27.3,5.2,18.4,4.1,11.7,36.5,45.7,7.4,,92.7,959.0,1606.0,647.0,1283,213394.0,55511,55637,82711,121341,0.2729083665338645,0.4570290267501423,0.1841206602162777,0.365110984632897,0.2601338369401201,0.2607242940288855,0.3875975894355042,0.5686242349831767,1.049107527663481,1.7529207565885987,0.4750304574505491,0.642095363106884,0.0877535968840358,0.0875548630700741,0.2206891872064248,0.168809234272432,74233.0,759.0,0.0,77.0,0.0,27.0,49.0,13.0,0.0,10.0,132.0,86.0,39.0,326.0,0.1014492753623188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40147.42776178445
3319.0,Evanston Twp High School,05-016-2020-17-0001,Evanston Twp HSD 202,Cook,HIGH SCHOOL,Grade 9 - 12,2020,21.1,,93.1,,1017.0,93.0,2.0,3597.0,7.4,5.8,26.0,5.1,18.7,3.1,11.1,34.7,45.8,5.9,,92.7,935.0,1647.0,673.0,1248,213127.0,54361,56586,83401,121674,0.2599388379204893,0.4578815679733111,0.187100361412288,0.3469557964970809,0.2550638820984671,0.26550366682776,0.3913206679585411,0.5708990414166202,1.019112685739411,1.724577191132928,0.4781254268739788,0.6077358189920061,0.087310672644137,0.0838775576221669,0.2229008916492306,0.1717615835538452,43715.0,708.0,0.0,46.0,0.0,19.0,50.0,15.0,0.0,8.0,146.0,82.0,52.0,290.0,0.064971751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40147.42776178445
3319.0,Evanston Twp High School,05-016-2020-17-0001,Evanston Twp HSD 202,Cook,HIGH SCHOOL,Grade 9 - 12,2021,8.3,52.5,94.1,46.8,1017.0,96.7,1.4,3621.0,5.0,5.6,25.1,5.3,19.4,2.5,11.1,32.5,45.6,5.9,,93.6,909.0,1651.0,702.0,1177,214047.0,54702,55045,84985,119674,0.2510356255178128,0.455951394642364,0.1938690969345484,0.3250483291908312,0.2555606946137997,0.2571631464117694,0.3970389680771045,0.5591015057440656,0.9822935639503358,1.7730044176403683,0.4882873282526245,0.5813762364282121,0.0819600216137316,0.0814493069727377,0.223994128392078,0.1704391594746787,52031.0,773.0,0.0,33.0,0.0,15.0,33.0,12.0,0.0,7.0,169.0,85.0,42.0,377.0,0.0426908150064683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40147.42776178445
3319.0,Evanston Twp High School,05-016-2020-17-0001,Evanston Twp HSD 202,Cook,HIGH SCHOOL,Grade 9 - 12,2022,23.0,48.7,94.2,42.1,,92.6,2.1,3636.0,9.8,5.4,24.8,6.0,19.9,2.1,13.2,31.7,45.1,,,94.6,902.0,1640.0,724.0,1153,214727.0,54973,53880,86275,119290,0.2480748074807481,0.451045104510451,0.1991199119911991,0.3171067106710671,0.2560134496360495,0.2509232653555445,0.4017892486738975,0.5555426192327932,0.9689913082043656,1.7975419850819527,0.4955829770169135,0.5708053706284368,0.0808312666078405,0.0824709951602229,0.2238457807559717,0.168782911576831,76844.0,805.0,0.0,23.0,0.0,0.0,12.0,13.0,0.0,10.0,169.0,56.0,42.0,480.0,0.028571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40147.42776178445
3319.0,Evanston Twp High School,05-016-2020-17-0001,Evanston Twp HSD 202,Cook,HIGH SCHOOL,Grade 9 - 12,2023,21.6,53.1,92.8,43.9,1017.0,92.2,1.4,3579.0,9.2,5.2,23.4,8.0,20.3,2.7,11.3,35.4,45.0,5.9,,95.6,837.0,1611.0,727.0,1267,211933.0,53373,52636,86325,118949,0.2338642078792959,0.4501257334450964,0.2031293657446214,0.3540094998602962,0.2518390245973963,0.2483615104773678,0.4073221253886842,0.5612575672500272,0.928625768993364,1.8123812042370169,0.4986946524222976,0.6307433886278333,0.0811829016055926,0.0823196102932459,0.229860529429717,0.169076875852779,71635.0,730.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,123.0,70.0,63.0,443.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40147.42776178445
3319.0,Evanston Twp High School,05-016-2020-17-0001,Evanston Twp HSD 202,Cook,HIGH SCHOOL,Grade 9 - 12,2024,20.9,53.2,93.2,44.2,1133.0,92.6,2.2,3483.0,11.2,4.5,23.9,10.0,20.2,2.3,10.5,37.0,44.4,3.2,86.4,94.8,832.0,1546.0,704.0,1289,210612.0,52648,51800,86482,117471,0.2388745334481768,0.4438702268159633,0.2021246052253804,0.3700832615561297,0.2499762596623174,0.2459498983913547,0.4106223766926861,0.5577602415816763,0.9555888778032864,1.8047180735552828,0.4922396262312136,0.6635167478174153,0.0822869008222189,0.0836339913993858,0.2356709392299922,0.1679075665085161,80461.0,708.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,104.0,64.0,79.0,440.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40147.42776178445
3319.0,Evanston Twp High School,05-016-2020-17-0001,Evanston Twp HSD 202,Cook,HIGH SCHOOL,Grade 9 - 12,2025,25.4,68.7,93.9,55.1,1133.0,91.8,1.7,3457.0,11.2,4.3,22.9,11.2,20.7,1.9,11.6,34.8,43.9,3.2,64.7,93.1,792.0,1518.0,716.0,1203,208640.0,50846,49298,86055,116033,0.229100376048597,0.4391090540931443,0.2071159965287821,0.3479895863465432,0.2437020705521472,0.2362825920245398,0.4124568634969325,0.5561397622699387,0.940083830759141,1.8584062851635688,0.5021518972257871,0.6257232623076434,0.0806285064965026,0.0831603116013057,0.2422984826108833,0.1627272647544578,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40147.42776178445
3936.0,New Trier Township H S Winnetka,05-016-2030-17-0001,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 10 - 12,2016,0.2,25.0,99.0,0.0,,94.7,0.1,3025.0,1.4,7.1,0.6,0.4,3.8,0.1,15.5,3.4,85.1,,90.8,89.7,18.0,2574.0,115.0,103,202153.0,53396,60264,72076,118333,0.0059504132231404,0.850909090909091,0.0380165289256198,0.0340495867768595,0.264136569825825,0.2981108368414023,0.3565418272298704,0.5853635612630038,0.0225277901771203,2.8543380036928423,0.1066257196834012,0.0581682718743079,0.1066170185643859,0.0944663866199382,0.2069650254611393,0.1940595781219788,240000.0,1019.0,21.0,0.0,5.0,0.0,9.0,10.0,0.0,0.0,27.0,62.0,42.0,843.0,0.025515211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3936.0,New Trier Township H S Winnetka,05-016-2030-17-0001,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 10 - 12,2017,0.1,87.6,98.2,79.3,,94.4,0.0,2960.0,1.2,7.4,0.6,0.3,3.8,0.1,15.2,3.5,84.9,,93.3,91.8,18.0,2513.0,112.0,104,214388.0,58760,58066,79985,127304,0.006081081081081,0.8489864864864864,0.0378378378378378,0.0351351351351351,0.2740825046177957,0.2708453831371158,0.373085247308618,0.5938018918969346,0.0221870457932404,3.1345798722981586,0.1014187457445568,0.0591697931828642,0.0885391420434177,0.0895973545012783,0.2066841625420575,0.1723357526494848,250001.0,1057.0,21.0,0.0,0.0,0.0,8.0,16.0,7.0,0.0,33.0,58.0,36.0,878.0,0.0198675496688741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3936.0,New Trier Township H S Winnetka,05-016-2030-17-0001,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 10 - 12,2018,12.4,79.7,98.3,76.2,,94.7,0.0,2934.0,1.4,7.8,0.6,0.7,3.7,,15.0,3.7,83.8,,,92.9,18.0,2459.0,109.0,109,214766.0,57263,56658,82313,126859,0.0061349693251533,0.8381049761417859,0.0371506475800954,0.0371506475800954,0.2666297272380172,0.2638127077842861,0.3832683013139882,0.5906847452576293,0.0230093222863959,3.1768938774059583,0.0969311770702899,0.0628942052056754,0.0872446748512875,0.0881762825374929,0.2123159481935363,0.1695663145545076,250001.0,1009.0,17.0,0.0,0.0,0.0,7.0,6.0,9.0,0.0,32.0,62.0,52.0,824.0,0.016848365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3936.0,New Trier Township H S Winnetka,05-016-2030-17-0001,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 10 - 12,2019,10.8,81.1,98.2,80.0,837.0,94.9,0.8,2963.0,1.9,9.4,0.6,0.4,4.9,0.1,15.4,4.2,79.9,1.1,,94.5,18.0,2367.0,145.0,124,213394.0,55511,55637,82711,121341,0.0060749240634492,0.7988525143435707,0.0489368882888963,0.0418494768815389,0.2601338369401201,0.2607242940288855,0.3875975894355042,0.5686242349831767,0.0233530713839721,3.063974215824576,0.1262569469541023,0.0735977721434562,0.0877535968840358,0.0875548630700741,0.2206891872064248,0.168809234272432,250001.0,1007.0,18.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,17.0,49.0,43.0,862.0,0.017874876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3936.0,New Trier Township H S Winnetka,05-016-2030-17-0001,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 10 - 12,2020,7.0,,97.5,,860.0,95.7,1.6,3034.0,2.3,9.9,0.6,0.5,6.9,0.1,15.5,3.3,78.0,3.5,,95.0,18.0,2367.0,209.0,100,213127.0,54361,56586,83401,121674,0.005932762030323,0.7801582069874753,0.0688859591298615,0.03295978905735,0.2550638820984671,0.26550366682776,0.3913206679585411,0.5708990414166202,0.0232599064262366,2.9384084080977564,0.1760345536800518,0.0577331308449285,0.087310672644137,0.0838775576221669,0.2229008916492306,0.1717615835538452,250001.0,1018.0,10.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,9.0,42.0,64.0,876.0,0.009823183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3936.0,New Trier Township H S Winnetka,05-016-2030-17-0001,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 10 - 12,2021,24.1,79.9,97.9,75.8,860.0,93.8,0.3,2998.0,2.2,9.6,0.4,0.6,6.9,,15.0,3.9,78.0,3.5,,95.1,12.0,2338.0,207.0,117,214047.0,54702,55045,84985,119674,0.0040026684456304,0.7798532354903269,0.0690460306871247,0.0390260173448966,0.2555606946137997,0.2571631464117694,0.3970389680771045,0.5591015057440656,0.0156623006979974,3.0325233081478427,0.1739024031356944,0.0698013096798225,0.0819600216137316,0.0814493069727377,0.223994128392078,0.1704391594746787,250001.0,1122.0,0.0,19.0,0.0,0.0,0.0,4.0,23.0,0.0,43.0,55.0,58.0,920.0,0.016934046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3936.0,New Trier Township H S Winnetka,05-016-2030-17-0001,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 10 - 12,2022,20.8,70.8,98.5,69.2,,92.9,,2960.0,2.4,9.7,0.6,0.4,7.2,,16.5,3.2,77.2,,,94.7,18.0,2285.0,213.0,95,214727.0,54973,53880,86275,119290,0.006081081081081,0.7719594594594594,0.0719594594594594,0.0320945945945945,0.2560134496360495,0.2509232653555445,0.4017892486738975,0.5555426192327932,0.0237529750477015,3.0764762221854367,0.1790975236320064,0.0577716155043466,0.0808312666078405,0.0824709951602229,0.2238457807559717,0.168782911576831,250001.0,1083.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,54.0,50.0,905.0,0.0193905817174515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3936.0,New Trier Township H S Winnetka,05-016-2030-17-0001,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 10 - 12,2023,34.8,79.0,97.3,70.6,860.0,90.2,1.1,2821.0,2.0,9.9,0.6,0.9,7.8,,17.2,3.5,75.9,3.5,,94.0,17.0,2141.0,220.0,99,211933.0,53373,52636,86325,118949,0.0060262318326834,0.7589507266926622,0.0779865295994328,0.0350939383197447,0.2518390245973963,0.2483615104773678,0.4073221253886842,0.5612575672500272,0.0239289039588574,3.055830693064746,0.1914615601227523,0.0625273321332543,0.0811829016055926,0.0823196102932459,0.229860529429717,0.169076875852779,250001.0,1087.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,56.0,51.0,904.0,0.0174793008279668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3936.0,New Trier Township H S Winnetka,05-016-2030-17-0001,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 10 - 12,2024,16.9,76.6,97.7,70.0,947.0,93.5,,2759.0,1.9,10.0,0.8,1.6,8.3,,16.8,3.6,75.3,2.1,80.4,93.1,22.0,2078.0,229.0,99,210612.0,52648,51800,86482,117471,0.0079739035882566,0.7531714389271476,0.0830010873504893,0.0358825661471547,0.2499762596623174,0.2459498983913547,0.4106223766926861,0.5577602415816763,0.0318986434912988,3.062296198751436,0.2021348374119614,0.0643333164898958,0.0822869008222189,0.0836339913993858,0.2356709392299922,0.1679075665085161,250001.0,1079.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,50.0,57.0,891.0,0.0185356811862835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3936.0,New Trier Township H S Winnetka,05-016-2030-17-0001,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 10 - 12,2025,15.4,87.7,97.5,86.1,947.0,93.6,,2730.0,1.5,10.0,0.8,2.1,8.6,,16.4,4.9,73.3,2.1,85.3,93.0,22.0,2001.0,235.0,134,208640.0,50846,49298,86055,116033,0.008058608058608,0.7329670329670329,0.086080586080586,0.049084249084249,0.2437020705521472,0.2362825920245398,0.4124568634969325,0.5561397622699387,0.0330674583123153,3.10207801043129,0.2087020333490614,0.0882588378214622,0.0806285064965026,0.0831603116013057,0.2422984826108833,0.1627272647544578,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2426.0,New Trier Township H S Northfield,05-016-2030-17-0002,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 9,2016,0.1,65.3,,40.9,,96.3,0.0,966.0,2.8,8.0,0.7,0.7,3.7,0.0,16.3,3.3,82.9,,86.5,83.7,7.0,801.0,36.0,32,202153.0,53396,60264,72076,118333,0.0072463768115942,0.8291925465838509,0.0372670807453416,0.0331262939958592,0.264136569825825,0.2981108368414023,0.3565418272298704,0.5853635612630038,0.0274342050264851,2.7814907883573143,0.1045237273699018,0.0565909738631229,0.1066170185643859,0.0944663866199382,0.2069650254611393,0.1940595781219788,91750.0,597.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,98.0,53.0,380.0,0.050251256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2426.0,New Trier Township H S Northfield,05-016-2030-17-0002,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 9,2017,0.2,,,,,95.9,0.0,1037.0,1.1,9.1,0.7,1.4,4.2,0.1,15.3,2.8,80.6,,88.9,82.8,7.0,836.0,44.0,29,214388.0,58760,58066,79985,127304,0.0067502410800385,0.8061716489874639,0.0424300867888138,0.0279652844744455,0.2740825046177957,0.2708453831371158,0.373085247308618,0.5938018918969346,0.0246285004197976,2.976501351619268,0.1137275920045037,0.0470953105001211,0.0885391420434177,0.0895973545012783,0.2066841625420575,0.1723357526494848,88534.0,598.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,88.0,50.0,387.0,0.060200669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2426.0,New Trier Township H S Northfield,05-016-2030-17-0002,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 9,2018,6.0,,,,,95.7,0.0,991.0,2.5,9.8,,,5.2,,15.4,3.7,78.6,,,85.7,,779.0,52.0,37,214766.0,57263,56658,82313,126859,,0.786074672048436,0.0524722502522704,0.0373360242179616,0.2666297272380172,0.2638127077842861,0.3832683013139882,0.5906847452576293,,2.9796694732809907,0.1369073572543718,0.0632080386665096,0.0872446748512875,0.0881762825374929,0.2123159481935363,0.1695663145545076,93906.0,623.0,42.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,35.0,80.0,52.0,390.0,0.06741573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2426.0,New Trier Township H S Northfield,05-016-2030-17-0002,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 9,2019,5.7,,,,0.0,96.2,0.2,1015.0,1.6,9.5,0.6,0.9,5.1,0.1,14.5,2.6,78.9,1.2,,86.9,6.0,801.0,52.0,26,213394.0,55511,55637,82711,121341,0.005911330049261,0.7891625615763547,0.051231527093596,0.025615763546798,0.2601338369401201,0.2607242940288855,0.3875975894355042,0.5686242349831767,0.0227241873598389,3.026808700415634,0.1321771045279447,0.0450486665373238,0.0877535968840358,0.0875548630700741,0.2206891872064248,0.168809234272432,98125.0,622.0,96.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,27.0,37.0,47.0,390.0,0.1543408360128617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2426.0,New Trier Township H S Northfield,05-016-2030-17-0002,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 9,2020,2.0,,,,0.0,98.0,3.2,1006.0,1.9,8.6,0.3,1.3,7.7,0.2,15.8,2.3,77.7,2.5,,88.4,3.0,782.0,77.0,23,213127.0,54361,56586,83401,121674,0.0029821073558648,0.7773359840954275,0.0765407554671968,0.0228628230616302,0.2550638820984671,0.26550366682776,0.3913206679585411,0.5708990414166202,0.0116916096913853,2.9277787135034488,0.1955959951374355,0.0400470510598489,0.087310672644137,0.0838775576221669,0.2229008916492306,0.1717615835538452,110025.0,678.0,111.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,27.0,82.0,62.0,373.0,0.163716814159292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2426.0,New Trier Township H S Northfield,05-016-2030-17-0002,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 9,2021,3.2,,,,0.0,98.0,0.7,973.0,0.9,10.0,,,7.6,,14.4,2.1,76.2,2.5,,92.0,,741.0,74.0,20,214047.0,54702,55045,84985,119674,,0.7615621788283659,0.0760534429599177,0.0205549845837615,0.2555606946137997,0.2571631464117694,0.3970389680771045,0.5591015057440656,,2.961397033185125,0.1915515832822442,0.0367643162692014,0.0819600216137316,0.0814493069727377,0.223994128392078,0.1704391594746787,105417.0,747.0,102.0,0.0,0.0,0.0,36.0,0.0,0.0,8.0,45.0,104.0,59.0,393.0,0.1365461847389558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2426.0,New Trier Township H S Northfield,05-016-2030-17-0002,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 9,2022,11.0,,,,,95.1,,886.0,1.3,10.2,,,9.1,,18.5,2.8,74.5,,,93.3,,660.0,81.0,25,214727.0,54973,53880,86275,119290,,0.744920993227991,0.0914221218961625,0.028216704288939,0.2560134496360495,0.2509232653555445,0.4017892486738975,0.5555426192327932,,2.9687203064748853,0.227537501806981,0.0507912504137062,0.0808312666078405,0.0824709951602229,0.2238457807559717,0.168782911576831,110156.0,710.0,72.0,0.0,0.0,0.0,25.0,0.0,0.0,8.0,34.0,81.0,67.0,423.0,0.1014084507042253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2426.0,New Trier Township H S Northfield,05-016-2030-17-0002,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 9,2023,17.9,,,,0.0,93.5,1.9,915.0,1.6,9.1,,1.9,8.2,,16.5,3.3,75.2,2.5,,94.3,,688.0,75.0,30,211933.0,53373,52636,86325,118949,,0.7519125683060109,0.081967213114754,0.0327868852459016,0.2518390245973963,0.2483615104773678,0.4073221253886842,0.5612575672500272,,3.027492331081348,0.2012343744807318,0.0584168252849513,0.0811829016055926,0.0823196102932459,0.229860529429717,0.169076875852779,105688.0,685.0,44.0,11.0,0.0,37.0,5.0,0.0,0.0,8.0,26.0,81.0,57.0,416.0,0.080291971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2426.0,New Trier Township H S Northfield,05-016-2030-17-0002,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 9 - 9,2024,7.3,,,,0.0,95.8,,941.0,,10.8,,2.4,6.9,,18.0,1.1,74.9,4.1,84.2,92.8,,705.0,65.0,10,210612.0,52648,51800,86482,117471,,0.7492029755579172,0.0690754516471838,0.0106269925611052,0.2499762596623174,0.2459498983913547,0.4106223766926861,0.5577602415816763,,3.0461609476487266,0.1682213526782068,0.0190529761156327,0.0822869008222189,0.0836339913993858,0.2356709392299922,0.1679075665085161,121111.0,698.0,7.0,3.0,0.0,46.0,9.0,0.0,0.0,0.0,21.0,82.0,67.0,463.0,0.0143266475644699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2426.0,New Trier Township H S Northfield,05-016-2030-17-0002,New Trier Twp HSD 203,Cook,HIGH SCHOOL,Grade 9,2025,5.5,,,,0.0,95.7,,880.0,1.9,8.9,,2.5,8.6,,18.2,3.2,72.7,4.1,82.1,92.0,,640.0,76.0,28,208640.0,50846,49298,86055,116033,,0.7272727272727273,0.0863636363636363,0.0318181818181818,0.2437020705521472,0.2362825920245398,0.4124568634969325,0.5561397622699387,,3.0779784538557715,0.2093882876173272,0.0572125641373182,0.0806285064965026,0.0831603116013057,0.2422984826108833,0.1627272647544578,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6503.0,Maine East High School,05-016-2070-17-0001,Maine Township HSD 207,Cook,HIGH SCHOOL,Grade 9 - 12,2016,5.3,51.2,93.1,16.6,,94.0,0.8,1930.0,7.8,26.8,4.6,11.5,21.2,1.0,12.1,46.4,45.2,,86.6,95.1,89.0,872.0,409.0,896,202153.0,53396,60264,72076,118333,0.0461139896373057,0.4518134715025906,0.2119170984455958,0.4642487046632124,0.264136569825825,0.2981108368414023,0.3565418272298704,0.5853635612630038,0.1745838891892699,1.515588887306903,0.5943681281157742,0.7930946430309582,0.1066170185643859,0.0944663866199382,0.2069650254611393,0.1940595781219788,95368.0,1674.0,41.0,84.0,0.0,25.0,0.0,28.0,0.0,0.0,161.0,116.0,195.0,1024.0,0.074671446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6503.0,Maine East High School,05-016-2070-17-0001,Maine Township HSD 207,Cook,HIGH SCHOOL,Grade 9 - 12,2017,8.3,40.5,91.3,35.6,,93.3,0.5,1854.0,6.8,32.2,4.7,12.4,22.7,1.1,12.8,46.1,36.6,,81.5,92.6,87.0,679.0,421.0,855,214388.0,58760,58066,79985,127304,0.046925566343042,0.366235167206041,0.227076591154261,0.4611650485436893,0.2740825046177957,0.2708453831371158,0.373085247308618,0.5938018918969346,0.1712096378004102,1.3521927638716067,0.6086453238029595,0.776631153987184,0.0885391420434177,0.0895973545012783,0.2066841625420575,0.1723357526494848,102770.0,1603.0,53.0,56.0,0.0,27.0,0.0,16.0,0.0,0.0,110.0,90.0,178.0,1073.0,0.067997505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
