school,year,D_black_white,D_lowincome_notlowincome,D_white_hispanic
Bremen High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Bremen High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Bremen High School               ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Bremen High School               ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Bronzeville Scholastic HS,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Bronzeville Scholastic HS,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Bronzeville Scholastic HS,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Bronzeville Scholastic HS,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Bronzeville Scholastic HS,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Bronzeville Scholastic HS,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Bronzeville Scholastic HS,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Bronzeville Scholastic HS,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Bronzeville Scholastic HS        ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Bronzeville Scholastic HS        ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Brooks College Prep Academy HS,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Brooks College Prep Academy HS,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Brooks College Prep Academy HS,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Brooks College Prep Academy HS,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Brooks College Prep Academy HS,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Brooks College Prep Academy HS,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Brooks College Prep Academy HS,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Brooks College Prep Academy HS,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Brooks College Prep Academy HS   ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Brooks College Prep Academy HS   ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Buffalo Grove High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Buffalo Grove High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Buffalo Grove High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Buffalo Grove High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Buffalo Grove High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Buffalo Grove High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Buffalo Grove High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Buffalo Grove High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Buffalo Grove High School        ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Buffalo Grove High School        ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
CICS - Northtown  Campus,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
CICS - Northtown  Campus,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
CICS - Northtown  Campus,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
CICS - Northtown  Campus,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
CICS - Northtown  Campus,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
CICS - Northtown  Campus,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
CICS - Northtown  Campus,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
CICS - Northtown  Campus,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
CICS - Northtown  Campus         ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
CICS - Ralph Ellison Campus,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
CICS - Ralph Ellison Campus,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
CICS - Ralph Ellison Campus,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
CICS - Ralph Ellison Campus,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
CICS - Ralph Ellison Campus,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
CICS - Ralph Ellison Campus,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
CICS - Ralph Ellison Campus,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
CICS - Ralph Ellison Campus,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
CICS - Ralph Ellison Campus      ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Carl Sandburg High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Carl Sandburg High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Carl Sandburg High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Carl Sandburg High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Carl Sandburg High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Carl Sandburg High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Carl Sandburg High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Carl Sandburg High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Carl Sandburg High School        ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Carl Sandburg High School        ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Carver Military Academy HS,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Carver Military Academy HS,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Carver Military Academy HS,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Carver Military Academy HS,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Carver Military Academy HS,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Carver Military Academy HS,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Carver Military Academy HS,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Carver Military Academy HS,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Carver Military Academy HS       ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Carver Military Academy HS       ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Chicago Academy High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Chicago Academy High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Chicago Academy High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Chicago Academy High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Chicago Academy High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Chicago Academy High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Chicago Academy High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Chicago Academy High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Chicago Academy High School      ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Chicago Academy High School      ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Chicago HS for Agricult Scienc,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Chicago HS for Agricult Sciences,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Chicago HS for Agricult Sciences,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Chicago HS for Agricult Sciences,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Chicago HS for Agricult Sciences,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Chicago HS for Agricult Sciences,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Chicago HS for Agricult Sciences,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Chicago HS for Agricult Sciences,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Chicago HS for Agricult Sciences ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Chicago HS for Agricult Sciences ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Chicago HS for the Arts,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Chicago HS for the Arts,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Chicago HS for the Arts,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Chicago HS for the Arts,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Chicago HS for the Arts,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Chicago HS for the Arts,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Chicago HS for the Arts,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Chicago HS for the Arts,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Chicago HS for the Arts          ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Chicago HS for the Arts          ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Chicago Military Academy HS,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Chicago Military Academy HS,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Chicago Military Academy HS,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Chicago Military Academy HS,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Chicago Military Academy HS,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Chicago Military Academy HS,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Chicago Military Academy HS,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Chicago Military Academy HS,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Chicago Military Academy HS      ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Chicago Military Academy HS      ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Chicago Technology Academy HS,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Chicago Technology Academy HS,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Chicago Technology Academy HS,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Chicago Technology Academy HS,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Chicago Technology Academy HS,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Chicago Technology Academy HS,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Chicago Technology Academy HS,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Chicago Technology Academy HS,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Chicago Technology Academy HS    ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Chicago Technology Academy HS    ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Chicago Vocational Career Acad,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Chicago Vocational Career Acad HS,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Chicago Vocational Career Acad HS,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Chicago Vocational Career Acad HS,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Chicago Vocational Career Acad HS,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Chicago Vocational Career Acad HS,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Chicago Vocational Career Acad HS,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Chicago Vocational Career Acad HS,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Chicago Vocational Career Acad HS,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Chicago Vocational Career Acad HS,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Clark Acad Prep Magnet High Sc,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Clark Acad Prep Magnet High Schl,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Clark Acad Prep Magnet High Schl,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Clark Acad Prep Magnet High Schl,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Clark Acad Prep Magnet High Schl,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Clark Acad Prep Magnet High Schl,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Clark Acad Prep Magnet High Schl,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Clark Acad Prep Magnet High Schl,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Clark Acad Prep Magnet High Schl ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Clark Acad Prep Magnet High Schl ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Clemente Community Academy HS,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Clemente Community Academy HS,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Clemente Community Academy HS,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Clemente Community Academy HS,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Clemente Community Academy HS,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Clemente Community Academy HS,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Clemente Community Academy HS,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Clemente Community Academy HS,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Clemente Community Academy HS    ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Clemente Community Academy HS    ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Collins Academy High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Collins Academy High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Collins Academy High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Collins Academy High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Collins Academy High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Collins Academy High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Collins Academy High School      ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Collins Academy High School      ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Collins Academy STEAM High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Collins Academy STEAM High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Corliss High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Corliss High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Corliss High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Corliss High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Corliss High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Corliss High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Corliss High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Corliss High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Corliss High School              ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Corliss High School              ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Crane Medical Prep HS,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Crane Medical Prep HS,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Crane Medical Prep HS,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Crane Medical Prep HS,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Crane Medical Prep HS,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Crane Medical Prep HS,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Crane Medical Prep HS,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Crane Medical Prep HS,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Crane Medical Prep HS            ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Crane Medical Prep HS            ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Curie Metropolitan High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Curie Metropolitan High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Curie Metropolitan High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Curie Metropolitan High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Curie Metropolitan High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Curie Metropolitan High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Curie Metropolitan High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Curie Metropolitan High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Curie Metropolitan High School   ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Curie Metropolitan High School   ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
DD Eisenhower High Sch (Campus,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
DD Eisenhower High Sch (Campus),2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
DD Eisenhower High Sch (Campus),2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
DD Eisenhower High Sch (Campus),2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
DD Eisenhower High Sch (Campus),2022,0.7965876587239,0.5284115178179017,0.6101835313650843
DD Eisenhower High Sch (Campus),2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
DD Eisenhower High Sch (Campus),2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
DD Eisenhower High Sch (Campus),2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
DD Eisenhower High Sch (Campus)  ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
DD Eisenhower High Sch (Campus)  ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Devry Advantage Academy High S,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Devry Advantage Academy High Schl,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Devry Advantage Academy High Schl,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Devry Advantage Academy High Schl,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Devry Advantage Academy High Schl,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Devry Advantage Academy High Schl,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Devry Advantage Academy High Schl,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Devry Advantage Academy High Schl,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Devry Advantage Academy High Schl,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Devry Advantage Academy High Schl,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Disney II Magnet HS,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Disney II Magnet HS,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Disney II Magnet HS,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Disney II Magnet HS,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Disney II Magnet HS,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Disney II Magnet HS,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Disney II Magnet HS,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Disney II Magnet HS,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Disney II Magnet HS              ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Disney II Magnet HS              ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Douglass Academy High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Douglass Academy High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Douglass Academy High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Douglass Academy High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Douglass Academy High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Douglass Academy High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Douglass Academy High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Douglass Academy High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Douglass Academy High School     ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Douglass Academy High School     ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Dunbar Vocational Career Acad ,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Dunbar Vocational Career Acad HS,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Dunbar Vocational Career Acad HS,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Dunbar Vocational Career Acad HS,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Dunbar Vocational Career Acad HS,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Dunbar Vocational Career Acad HS,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Dunbar Vocational Career Acad HS,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Dunbar Vocational Career Acad HS,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Dunbar Vocational Career Acad HS ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Dunbar Vocational Career Acad HS ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
EPIC Academy High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
EPIC Academy High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
EPIC Academy High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
EPIC Academy High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
EPIC Academy High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
EPIC Academy High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
